id,label,x,y
122,0,511003.6286,956373.4661
123,0,510871.4699,955226.7665
124,0,500871.831,951744.4634
125,0,499789.9866,951184.4347
126,0,499796.3664,951497.9671
127,0,499517.6867,951537.9004
128,0,499358.7187,951357.9665
129,0,497321.1365,951791.3723
130,0,497440.8135,951184.5119
131,0,501083.7726,952171.3853
132,0,497798.986,951318.0881
133,0,496305.9311,950757.6794
134,0,496863.3304,951151.0286
135,0,495430.0905,950357.9621
136,0,495515.9282,950117.8739
137,0,495735.2671,950297.7872
138,0,495569.4252,950271.1836
139,0,495078.2333,949817.7007
140,0,497493.8099,951311.2034
141,0,501853.5824,951778.0175
142,0,502357.94,951971.2892
143,0,503108.0814,952371.6342
144,0,508866.7774,958193.0319
145,0,509059.1259,957959.8947
146,0,508780.5332,957746.376
147,0,510294.0065,955379.9367
148,0,509796.0709,955326.0829
149,0,509278.5944,954892.6386
150,0,508688.4888,954506.0185
151,0,508124.3796,954092.2982
152,0,507845.6853,954258.8713
153,0,506916.4036,954752.1775
154,0,507307.9226,954619.1401
155,0,507540.4745,954572.3485
156,0,507925.0836,954678.9023
157,0,505556.5969,953798.5591
158,0,506001.0967,953732.0685
159,0,505536.5049,953625.0288
160,0,503970.563,952744.8895
161,0,511209.4303,955439.8215
162,0,522997.8093,969657.2825
163,0,497169.1821,1050708.334
164,0,497503.4767,1051038.62
165,0,494759.1284,1024336.729
166,0,494262.3148,1022949.516
167,0,494461.2081,1023276.342
168,0,495534.3739,1024036.4
169,0,496746.6084,1025063.185
170,0,496720.0945,1024256.157
171,0,495765.9749,1023535.986
172,0,494633.3424,1024923.408
173,0,495567.0886,1023162.812
174,0,496587.2477,1022842.758
175,0,497302.6941,1021235.546
176,0,496951.481,1020822.445
177,0,496282.4114,1020755.455
178,0,496136.776,1019075.353
179,0,496143.0952,1018581.867
180,0,494778.3301,1017741.967
181,0,496528.0397,1023456.046
182,0,495281.8734,1017675.35
183,0,493282.1005,1024736.772
184,0,492752.5479,1026650.668
185,0,491414.6582,1026824.474
186,0,492130.1468,1026844.043
187,0,491745.8066,1027277.464
188,0,491017.0942,1027217.973
189,0,491076.9542,1027717.855
190,0,492302.3069,1028197.77
191,0,495965.3389,1028564.006
192,0,492838.3614,1024590.432
193,0,495468.2208,1027943.874
194,0,495382.348,1026476.734
195,0,495481.8104,1026890.344
196,0,494434.7241,1026457.138
197,0,494395.1272,1026950.631
198,0,493520.9268,1026656.942
199,0,493527.3597,1027057.252
200,0,492931.3614,1027004.112
201,0,495680.2068,1027423.741
202,0,495162.3138,1017354.92
203,0,494771.4281,1017408.706
204,0,494221.8785,1017755.356
205,0,479820.8628,1003690.603
206,0,479592.4456,1003550.71
207,0,479588.9217,1003367.319
208,0,479731.4623,1003260.761
209,0,479532.4604,1003153.883
210,0,479628.504,1003153.834
211,0,479539.2385,1002993.658
212,0,479645.5338,1003877.535
213,0,479263.7448,1002797.097
214,0,479614.969,1002557.323
215,0,479817.2872,1002433.479
216,0,479740.6874,1002126.878
217,0,479674.3976,1001860.204
218,0,479591.5342,1001767.071
219,0,479412.6316,1001690.257
220,0,479415.6936,1001926.89
221,0,479475.9455,1002837.412
222,0,479496.5792,1003893.88
223,0,479791.7121,1004184.101
224,0,479668.7749,1004290.65
225,0,493837.4253,1018188.754
226,0,494871.1789,1019809.07
227,0,494335.0274,1021129.377
228,0,493089.4597,1021002.877
229,0,492565.8065,1020676.119
230,0,491969.7219,1020683.138
231,0,491757.685,1020903.057
232,0,495143.1456,1020795.512
233,0,495056.8555,1020115.687
234,0,494182.4367,1019342.302
235,0,493672.0451,1019322.168
236,0,491565.5313,1020189.738
237,0,491783.9566,1020056.091
238,0,491532.1381,1019789.435
239,0,491452.6045,1018942.492
240,0,491757.1698,1018448.942
241,0,491830.0807,1018095.944
242,0,491917.9948,1026350.599
243,0,492136.2955,1025763.892
244,0,489732.0695,1027198.077
245,0,490692.8962,1027197.836
246,0,493863.0128,1031398.014
247,0,494319.9267,1031784.945
248,0,493260.3235,1031904.913
249,0,497380.1609,1036958.606
250,0,497628.3209,1035911.96
251,0,497264.0678,1036122
252,0,497104.9462,1036122.012
253,0,500823.4009,1040519.441
254,0,496892.9468,1036115.126
255,0,496764.2193,1036575.595
256,0,496595.3249,1036772.315
257,0,488886.4996,1034646.484
258,0,489323.8113,1034926.383
259,0,489515.7571,1034979.574
260,0,489462.7255,1034419.545
261,0,489197.7089,1033959.652
262,0,496813.655,1036408.958
263,0,502008.6233,1040052.616
264,0,502240.2095,1039592.663
265,0,500498.8359,1040059.469
266,0,497605.7719,1051158.413
267,0,500714.0491,1050291.651
268,0,500627.9096,1050344.893
269,0,501482.052,1047804.492
270,0,501379.2632,1047887.805
271,0,501375.8319,1048031.267
272,0,501336.182,1048151.065
273,0,501187.377,1048527.711
274,0,501038.0894,1048764.346
275,0,500992.0725,1049117.826
276,0,500733.6389,1049628.074
277,0,500598.0609,1049954.93
278,0,500369.4996,1049777.941
279,0,500763.7137,1038612.528
280,0,500863.0921,1038832.406
281,0,500233.9899,1039532.453
282,0,500432.7493,1039759.233
283,0,489151.0704,1033519.42
284,0,497364.4738,1050905.027
285,0,488945.9595,1033686.111
286,0,488641.6151,1034400.057
287,0,488765.2352,1026744.789
288,0,488341.1003,1026631.525
289,0,488525.7503,1023377.71
290,0,488081.5486,1023431.086
291,0,490592.6993,1023944.101
292,0,489612.2162,1023997.592
293,0,489731.3255,1024370.757
294,0,485817.4791,1026452.418
295,0,490373.874,1024337.563
296,0,489764.8419,1025184.188
297,0,489559.5326,1024784.424
298,0,490029.9277,1025711.13
299,0,490526.6308,1026164.56
300,0,489731.8184,1026244.627
301,0,489725.5871,1026757.835
302,0,490586.5131,1026724.587
303,0,490261.4416,1025184.061
304,0,484605.0758,1025626.126
305,0,484703.7548,1024992.589
306,0,484677.0836,1024419.246
307,0,493885.815,1030051.148
308,0,492951.9809,1029991.161
309,0,492196.9158,1030118.005
310,0,491574.0429,1030125.037
311,0,490626.9965,1030111.943
312,0,489812.6651,1030145.179
313,0,489693.2998,1030585.455
314,0,490091.1648,1031559.017
315,0,490117.722,1032012.073
316,0,490177.7103,1032999.035
317,0,490694.1911,1032605.497
318,0,491170.6371,1032678.842
319,0,492316.4232,1032718.531
320,0,491104.0697,1030651.661
321,0,490726.5402,1030691.681
322,0,486593.4527,1030006.145
323,0,486593.3447,1029693.093
324,0,488839.8199,1034073.143
325,0,523273.3749,969750.6106
326,0,524748.7616,970244.9447
327,0,525143.4886,970341.808
328,0,543312.5139,996215.9221
329,0,543514.4546,996202.8292
330,0,543471.9199,996105.6626
331,0,543909.4034,995829.5661
332,0,543863.2523,995902.9724
333,0,543852.7856,996062.6924
334,0,544028.8458,995963.2992
335,0,543335.6608,996112.4175
336,0,544247.3165,996073.4776
337,0,544125.0951,995793.3203
338,0,543975.4016,995982.9606
339,0,543905.8235,995966.1226
340,0,543820.2531,995782.634
341,0,543668.1449,995489.1349
342,0,543552.206,995285.8941
343,0,543565.371,995349.0121
344,0,544254.3322,995933.4738
345,0,543306.5898,995345.2817
346,0,543302.9129,996029.0656
347,0,543017.6736,996021.8574
348,0,545028.8748,996667.9159
349,0,544810.3351,996624.2877
350,0,544839.1117,997627.5725
351,0,544862.0007,997757.7499
352,0,545084.0583,997718.0657
353,0,545080.4145,997907.8663
354,0,545071.1966,997387.7419
355,0,543034.1697,996178.6484
356,0,544898.7077,997364.3777
357,0,545098.055,997037.7427
358,0,542387.7852,996107.956
359,0,542603.1027,996421.73
360,0,542799.2174,995894.924
361,0,542958.2072,995715.1494
362,0,542918.3651,995848.7092
363,0,542957.808,996088.8411
364,0,544955.2369,997214.5692
365,0,543349.7636,995305.3954
366,0,542919.4,994878.4914
367,0,542975.9358,994718.3275
368,0,540811.8891,987557.7841
369,0,540606.8088,987237.625
370,0,538654.89,986579.0514
371,0,538462.8318,986462.0297
372,0,538184.3914,986451.907
373,0,537892.7347,985895.0451
374,0,538261.1587,985621.7794
375,0,540699.8032,987384.6304
376,0,535839.3733,983962.6275
377,0,535457.5671,984405.4921
378,0,535839.0269,984356.0342
379,0,535729.0627,984524.0475
380,0,535927.9834,984661.2743
381,0,535798.4596,984772.5762
382,0,535977.9181,984741.183
383,0,537703.9164,984392.7218
384,0,535747.9205,984264.2577
385,0,541182.8496,988171.9375
386,0,541348.2888,988418.6033
387,0,541453.8797,988705.6343
388,0,543035.6068,994835.2316
389,0,543184.4558,994975.4023
390,0,543393.2464,994979.0778
391,0,543426.4277,995115.674
392,0,543065.2335,995088.664
393,0,542919.2617,995008.1495
394,0,542120.6187,991940.3744
395,0,542040.8057,991859.9328
396,0,541081.0095,990465.7399
397,0,541851.0077,989592.9413
398,0,542088.9543,990340.0764
399,0,542141.5678,990653.1836
400,0,541763.7908,990506.3719
401,0,541697.9397,990192.7587
402,0,541591.8093,989959.4626
403,0,541665.5405,989286.1068
404,0,541453.4907,989085.7331
405,0,544733.8338,996664.1353
406,0,539906.381,991614.7205
407,0,539535.4132,991524.1377
408,0,539637.7895,991594.2433
409,0,485463.6092,1018377.837
410,0,486013.9033,1018361.446
411,0,516955.9238,963353.0805
412,0,517032.3894,963479.8076
413,0,516727.3281,963413.1315
414,0,516561.1494,963163.1242
415,0,516451.8393,962983.1431
416,0,486472.8719,1019085.024
417,0,515785.0917,963396.0019
418,0,515456.6599,962856.0658
419,0,515875.2149,962446.0642
420,0,515709.0412,962159.0871
421,0,514594.6175,962112.3416
422,0,514803.5884,962075.4419
423,0,515129.0008,961515.5343
424,0,514890.134,961472.0661
425,0,515847.987,963102.7028
426,0,486468.1886,1019183.374
427,0,485369.9421,1020286.304
428,0,485161.5329,1020143.462
429,0,489224.3422,1020892.798
430,0,488105.0207,1019522.917
431,0,486451.7968,1019492.476
432,0,486463.5052,1019373.05
433,0,485864.0359,1020782.739
434,0,485903.8445,1021227.658
435,0,486234.0209,1020780.398
436,0,486423.6967,1020014.669
437,0,486913.1072,1019827.335
438,0,483936.8359,1020988.807
439,0,483936.8359,1021234.683
440,0,485299.6918,1020710.147
441,0,484882.8733,1020675.022
442,0,484878.19,1020775.714
443,0,484871.165,1020897.482
444,0,487224.5502,1020700.781
445,0,486927.1572,1019522.917
446,0,514535.2612,960718.6687
447,0,537597.3899,984545.9438
448,0,514406.3193,960525.3763
449,0,515359.6201,974527.8485
450,0,538669.2178,989032.6934
451,0,538934.9173,988509.8815
452,0,538957.8801,988589.7686
453,0,539044.1173,988629.7841
454,0,538020.2955,987881.9257
455,0,538003.1125,988432.09
456,0,537957.3828,988058.8512
457,0,539580.2015,989333.8069
458,0,537466.3759,988391.6577
459,0,537442.4056,988868.3598
460,0,537505.5577,988958.636
461,0,537240.3948,988921.4169
462,0,537217.0093,989298.0421
463,0,538379.053,990549.3592
464,0,538090.8999,990472.6727
465,0,538120.9109,990355.8614
466,0,536915.7642,988514.4006
467,0,539660.1065,989330.4342
468,0,539062.0657,987299.7045
469,0,538677.3082,987232.2888
470,0,515479.1207,974921.2933
471,0,516231.8066,974961.5153
472,0,516583.2256,975378.7191
473,0,516649.3626,975528.6126
474,0,519033.5198,975393.092
475,0,519043.8775,975262.9492
476,0,518685.315,975509.7692
477,0,518864.3629,975359.4911
478,0,518552.9197,975509.7091
479,0,518506.4009,975366.23
480,0,534861.319,983951.9184
481,0,535060.0369,983761.7946
482,0,535063.5519,983665.1714
483,0,535143.0315,983598.6862
484,0,534702.8578,982927.8416
485,0,534454.4293,982764.451
486,0,536156.6943,984926.2134
487,0,515237.0105,974578.0871
488,0,538734.6047,984723.5019
489,0,538830.5628,984860.6454
490,0,538860.3341,985000.6838
491,0,530834.551,975235.1053
492,0,529457.2864,976384.2325
493,0,529591.6027,976437.5717
494,0,529533.9602,976134.3433
495,0,529394.6712,976176.1472
496,0,529598.1009,976266.017
497,0,526753.7413,977551.2503
498,0,530864.0978,975068.4979
499,0,525623.8454,976259.892
500,0,525842.8996,976467.0833
501,0,525875.2456,977270.6703
502,0,525958.0446,977377.2076
503,0,525295.0019,977560.1837
504,0,525450.8712,977650.0036
505,0,525148.8406,977630.0977
506,0,521033.9421,977744.6162
507,0,525723.3458,976323.5494
508,0,531106.5989,974722.1109
509,0,531183.0709,974755.1989
510,0,531553.4762,975799.1358
511,0,533115.352,975677.1188
512,0,533240.3639,975106.8327
513,0,533081.0176,975080.0827
514,0,532484.1159,975244.7574
515,0,532482.5696,975339.9028
516,0,532606.6133,975361.6925
517,0,532694.8767,975363.2416
518,0,532754.4837,975020.1696
519,0,532766.3429,974906.7919
520,0,532593.8022,974821.3678
521,0,532480.9535,974903.1144
522,0,532482.8226,975019.954
523,0,532367.9821,975141.1383
524,0,532353.182,975254.5138
525,0,532225.7587,975164.6899
526,0,531858.608,975629.2907
527,0,531908.7173,975509.5337
528,0,521116.725,977904.3858
529,0,533312.9165,975737.4232
530,0,521384.9569,977858.1844
531,0,521305.6785,977561.3664
532,0,523412.0294,976885.6472
533,0,523395.4569,976712.1071
534,0,523713.2052,977545.9273
535,0,523803.1254,977219.1303
536,0,523438.458,976972.4277
537,0,523428.0181,977222.3651
538,0,523421.5753,977342.1568
539,0,522941.0405,976482.1196
540,0,523361.675,977482.1303
541,0,523429.0042,975495.4399
542,0,523353.0693,975372.1506
543,0,523452.7545,975121.7712
544,0,523462.7216,974841.7617
545,0,523393.1945,974658.3319
546,0,526456.0604,971533.1855
547,0,525385.8667,970159.0592
548,0,523402.4245,975671.9133
549,0,522871.4566,976401.7242
550,0,522795.509,976301.6061
551,0,522732.3321,976161.5634
552,0,521325.8774,977377.9867
553,0,521226.4249,977214.2643
554,0,521106.8143,977154.5514
555,0,521643.8472,977861.2783
556,0,521998.8268,977891.5394
557,0,522360.2528,977788.7013
558,0,522191.054,977855.1622
559,0,521610.6561,977574.8367
560,0,521803.2633,977747.9763
561,0,521949.0547,977441.4177
562,0,521849.6631,977168.2511
563,0,522244.3044,977311.4289
564,0,522240.8105,977424.8135
565,0,522384.1845,976164.8229
566,0,522450.3082,976298.4579
567,0,522350.7194,976388.1267
568,0,522347.7045,976521.7238
569,0,521358.568,977688.091
570,0,479243.6539,1001854.017
571,0,534259.4139,976191.2586
572,0,534474.7416,976115.0256
573,0,538921.4389,983646.9842
574,0,539113.4745,983800.489
575,0,538891.4246,983760.3439
576,0,538878.436,983500.0314
577,0,539083.8179,983540.6534
578,0,539070.7922,983320.2732
579,0,538918.268,983373.8634
580,0,538642.1567,983986.8831
581,0,538905.2126,983183.5558
582,0,538672.9552,983046.7758
583,0,538809.3834,982906.8957
584,0,538888.7439,982973.5253
585,0,538696.8967,982616.4163
586,0,538471.6471,982322.8728
587,0,538402.1813,982159.627
588,0,538216.4714,982046.0645
589,0,538507.367,982916.4691
590,0,538778.4838,983950.0383
591,0,538678.7996,984120.0259
592,0,538631.9721,984386.6904
593,0,538903.2366,985250.6722
594,0,538925.9972,985544.0249
595,0,539018.4669,985737.3668
596,0,539999.8535,985808.3261
597,0,539854.096,985968.4058
598,0,539612.0791,985804.9882
599,0,539777.838,985745.005
600,0,539536.1244,985268.0445
601,0,539811.4257,985488.1883
602,0,539473.2181,985427.7132
603,0,539294.4731,985227.8778
604,0,539201.6514,984891.074
605,0,539242.0415,984694.4087
606,0,539348.5032,984107.357
607,0,539255.8737,984077.195
608,0,538900.8887,984117.2796
609,0,538890.8641,984347.0046
610,0,538067.6251,981832.4599
611,0,534481.4554,976294.9722
612,0,538226.4613,981849.3701
613,0,537358.0717,981955.0518
614,0,537196.9107,980184.5735
615,0,537296.5975,980014.5824
616,0,537154.1064,979807.8895
617,0,536962.1919,979491.2156
618,0,536829.645,979127.269
619,0,535915.6491,978063.0771
620,0,536167.8632,977853.2854
621,0,537356.0795,980381.4221
622,0,535938.6067,978163.1742
623,0,535663.7132,977956.3712
624,0,536214.1025,978240.3233
625,0,536008.6141,977729.8976
626,0,535726.7922,977593.0928
627,0,535028.4653,976552.2827
628,0,534773.0971,976431.7762
629,0,534275.7848,975964.4975
630,0,535557.8629,977886.2747
631,0,537478.4924,980558.518
632,0,537206.4798,980444.8814
633,0,537153.2454,980754.9243
634,0,537530.05,982075.4996
635,0,537652.491,982215.6221
636,0,538089.9709,982579.3633
637,0,538338.562,982556.4257
638,0,538176.3936,982435.9835
639,0,538080.4333,982292.4331
640,0,537917.8094,982132.5523
641,0,537782.2676,981845.5054
642,0,537842.212,981705.5513
643,0,537603.4922,981652.0876
644,0,537735.9218,981595.5158
645,0,537676.7204,981461.8604
646,0,537414.6057,981255.0559
647,0,537623.9688,981245.3885
648,0,537517.7288,981078.6597
649,0,537534.696,980755.273
650,0,537361.9502,980931.6055
651,0,538077.6079,981642.6674
652,0,479230.7123,1002410.61
653,0,490306.1969,1019438.617
654,0,479635.1551,1002743.663
655,0,488620.1896,1020977.099
656,0,479714.6253,1002913.704
657,1,490105.1472,963052.0562
658,1,495414.2354,962395.9643
659,1,495620.2543,962454.6065
660,1,495680.0734,962236.2109
661,1,497122.7104,962990.3428
662,1,496976.5366,962922.3222
663,1,496609.1649,963080.5965
664,1,490116.4148,962993.8821
665,1,496549.3183,963010.5986
666,1,498535.7835,961412.7394
667,1,496450.3957,959107.7014
668,1,496409.6796,959097.3523
669,1,497101.8176,958791.1597
670,1,497352.4855,958751.2119
671,1,497261.2394,958691.0745
672,1,497004.6754,958601.8632
673,1,498616.2281,961402.8771
674,1,498565.5089,955692.2311
675,1,491222.9276,962733.8342
676,1,491302.2377,962009.1391
677,1,509368.7826,955256.4756
678,1,496925.1853,964966.7078
679,1,488528.0229,965992.5903
680,1,488496.1171,965900.4119
681,1,488248.9062,965843.2955
682,1,487203.9827,965098.7122
683,1,487133.3575,965109.0866
684,1,491263.9694,961969.2159
685,1,487348.8213,965585.2388
686,1,487133.0431,965676.9994
687,1,488417.0448,965515.9097
688,1,488370.9183,965436.5529
689,1,482825.1294,965377.3477
690,1,482747.1196,965318.2224
691,1,485552.1725,962597.3821
692,1,485432.976,962586.5781
693,1,487241.9115,965626.1889
694,1,498497.8074,955672.5144
695,1,497666.2222,954896.6076
696,1,497606.8608,954906.4704
697,1,478827.2459,949796.1048
698,1,479092.8433,950103.0976
699,1,479081.1123,950193.3184
700,1,479141.969,950225.3318
701,1,479261.7762,950404.7167
702,1,479704.2989,950315.2724
703,1,479704.3556,950433.0941
704,1,478836.0389,949718.7028
705,1,479617.968,950364.1188
706,1,479568.0771,952707.2681
707,1,479510.2536,952850.753
708,1,479301.7106,952791.6977
709,1,479365.481,952770.4683
710,1,480074.1576,955300.0928
711,1,479968.673,955284.8606
712,1,478986.7167,974120.1872
713,1,479664.1362,950461.7062
714,1,478884.5642,949619.097
715,1,478303.2405,950780.8484
716,1,478706.6614,950999.525
717,1,493416.0822,950995.153
718,1,493326.7871,951004.5335
719,1,482661.5106,950471.2127
720,1,482581.0405,950461.8793
721,1,482461.9977,949725.9138
722,1,482384.4575,949686.5079
723,1,482374.2287,949865.9558
724,1,486546.264,948325.3479
725,1,486486.9018,948353.9594
726,1,486407.9167,948394.4088
727,1,487366.7803,948702.7142
728,1,487315.7207,948602.1624
729,1,487109.6465,948623.9157
730,1,486931.0401,948614.111
731,1,487226.4702,948771.28
732,1,487051.2902,948732.3882
733,1,478748.8618,951009.8563
734,1,509395.7479,955333.386
735,1,509424.7101,955255.9951
736,1,495451.7867,1054588.413
737,1,508427.8712,957489.9553
738,1,525627.9422,970467.3238
739,1,525985.8228,970661.7832
740,1,522939.0309,971291.9823
741,1,523186.7391,971195.989
742,1,522092.7917,971836.7598
743,1,522063.9282,971706.1038
744,1,522135.6318,971509.9349
745,1,529126.3789,972816.7478
746,1,521912.6173,971287.4804
747,1,519442.027,972191.358
748,1,513147.2343,964853.811
749,1,514299.7334,965218.011
750,1,514662.1615,965309.8318
751,1,514455.1979,965263.419
752,1,516602.0783,966300.4673
753,1,517275.2528,964495.9402
754,1,521866.4458,971425.9841
755,1,529029.3428,972730.4068
756,1,529208.496,972503.267
757,1,526091.3999,975087.3743
758,1,537912.0442,985690.9642
759,1,535696.3219,982725.0945
760,1,535650.6452,982818.2297
761,1,535530.8003,983069.0574
762,1,536849.2439,981317.6446
763,1,536788.1594,981093.7716
764,1,535343.2577,978269.6349
765,1,535143.2803,978181.7106
766,1,532254.7651,975069.0731
767,1,532338.7404,974912.369
768,1,528331.1791,976070.3931
769,1,528356.6561,976100.9759
770,1,529366.0581,975732.4387
771,1,526536.0224,975295.2059
772,1,526301.7622,975090.9593
773,1,526100.853,974872.9317
774,1,526093.93,974964.1295
775,1,517159.5285,964423.9171
776,1,478976.9502,974200.0555
777,1,516546.8584,964562.689
778,1,517135.0646,964277.4919
779,1,513736.333,960290.9854
780,1,513694.6067,960385.6236
781,1,511557.8056,960558.9984
782,1,510464.788,959079.2824
783,1,510337.7181,959154.1834
784,1,512113.4856,957482.4791
785,1,511892.2509,957446.9212
786,1,507164.1839,954581.6491
787,1,511818.6595,957470.0703
788,1,511649.8641,957617.4234
789,1,509556.0448,958035.9238
790,1,509436.8573,957955.5414
791,1,507292.7517,957223.0414
792,1,507450.1996,957359.6238
793,1,507676.3411,957410.4413
794,1,507619.4283,957450.3621
795,1,511737.1937,957584.4183
796,1,507066.5235,954767.4847
797,1,506301.2517,954379.8833
798,1,507822.017,954899.7365
799,1,516975.8621,963774.5867
800,1,516890.9211,963986.0406
801,1,516530.5083,963742.3635
802,1,516375.0153,963760.0493
803,1,509213.0242,958582.5591
804,1,509130.5981,958644.1632
805,1,510393.6362,959170.4656
806,1,511557.8062,960557.0264
807,1,513730.9213,960339.2955
808,1,508703.9125,962896.0088
809,1,508252.651,962899.8607
810,1,509235.8335,968527.4269
811,1,509183.8287,968611.7149
812,1,515260.682,963585.1105
813,1,515217.5664,963454.455
814,1,515606.2051,963010.9172
815,1,507967.7235,954900.2569
816,1,517223.4058,964147.8746
817,1,508338.0895,957532.3333
818,1,479956.1103,973980.682
819,1,479924.6543,977843.7182
820,1,492611.8756,1046485.912
821,1,492749.8808,1046347.846
822,1,492759.2051,1046476.024
823,1,492751.4019,1046625.404
824,1,492494.9191,1046626.44
825,1,492367.1911,1046746.757
826,1,492535.0751,1046725.525
827,1,492896.7494,1046488.323
828,1,492662.3332,1046704.301
829,1,490067.017,1042373.894
830,1,490008.2614,1042325.595
831,1,489971.5758,1042436.529
832,1,489803.2084,1042546.512
833,1,489880.5656,1042593.82
834,1,490068.3955,1047688.421
835,1,489910.7324,1047470.063
836,1,492474.412,1046883.789
837,1,489921.5473,1047647.54
838,1,492889.5255,1047123.8
839,1,493044.2122,1047210.54
840,1,500239.3185,1048591.29
841,1,500604.4402,1048898.926
842,1,500502.1454,1049007.877
843,1,500169.3274,1048688.411
844,1,495393.7245,1047927.498
845,1,495197.4306,1047747.084
846,1,494998.2423,1047904.376
847,1,493104.9328,1047360.4
848,1,495173.9594,1047926.539
849,1,494859.2561,1048045.393
850,1,495070.724,1048232.704
851,1,494854.8762,1048232.24
852,1,494863.2255,1048445.214
853,1,494663.013,1048242.126
854,1,492946.2941,1047073.504
855,1,493204.2848,1047311.083
856,1,495177.4108,1048126.203
857,1,489754.6421,1047648.078
858,1,489902.0273,1047867.916
859,1,492002.5044,1046595.481
860,1,495738.881,1053116.28
861,1,495601.3669,1053149.819
862,1,495699.7441,1053241.013
863,1,497078.3301,1053049.598
864,1,497030.367,1053011.148
865,1,496882.5879,1053210.825
866,1,496617.3632,1053467.207
867,1,495869.0541,1053078.797
868,1,496656.0273,1053498.756
869,1,496636.0454,1054433.487
870,1,496685.9637,1054462.076
871,1,496726.5849,1054502.006
872,1,496706.5223,1054520.249
873,1,495610.7981,1054299.002
874,1,495664.6353,1054353.226
875,1,495391.0972,1054523.837
876,1,496666.8739,1054412.285
877,1,495789.2718,1052970.839
878,1,494634.8858,1053567.022
879,1,494665.2316,1053596.598
880,1,491775.4345,1046804.56
881,1,491942.3415,1046795.158
882,1,492120.017,1046786.247
