id,label,x,y
410,1,492494.9190884618,1046626.4397264348
411,1,492751.4018703535,1046625.4042409174
412,1,492759.2051228815,1046476.0240917427
413,1,492749.88082958176,1046347.8461501835
414,1,492611.87558452785,1046485.9122522386
415,1,492896.74938778253,1046488.3232656441
416,1,492889.5254994786,1047123.8002750716
417,1,493104.93276387686,1047360.4003488669
418,1,493044.21220711805,1047210.5396372445
419,1,493204.28475425235,1047311.082640241
420,1,492946.29414836195,1047073.5038527211
421,1,494663.01297845325,1048242.1262792525
422,1,494863.22554815124,1048445.2144843253
423,1,494854.8762260307,1048232.2399529495
424,1,495070.72398863995,1048232.7044692915
425,1,494859.2561207922,1048045.3926839548
426,1,495177.4107557499,1048126.203026901
427,1,495173.95935463504,1047926.538825705
428,1,494998.2422918092,1047904.3764797449
429,1,495197.43060086365,1047747.0842104016
430,1,495393.7245282073,1047927.4976804194
431,1,500169.32735317835,1048688.4107231644
432,1,500502.14544973907,1049007.8771131209
433,1,500604.440233025,1048898.9257745412
434,1,500239.3185344618,1048591.2902723548
435,1,500387.12888713175,1048816.099089621
436,1,499250.15350966214,1048843.2194485937
437,1,499360.76923388155,1048944.7752661908
438,1,499387.68381982745,1048652.919323627
439,1,499514.4513152527,1048750.0383288534
440,1,499365.66126113955,1048801.3124242541
441,1,503134.1670785602,1045348.4724409451
442,1,502859.5814809821,1045123.1507201188
443,1,502591.8447564531,1044909.663423482
444,1,502479.25077299547,1045073.3313802667
445,1,502773.90664665605,1045316.8927472223
446,1,502978.00963062176,1045489.4575029588
447,1,502698.5680874711,1044712.964517739
448,1,503087.69114255114,1045033.9357490895
449,1,503239.4230963889,1045156.7048567112
450,1,502374.0204706346,1044908.1703062971
451,1,502216.4113433166,1044776.5303457711
452,1,501555.110870314,1044608.3854249847
453,1,501899.2119009651,1044915.538788853
454,1,502220.7608853911,1045740.3422494842
455,1,502566.31562259217,1046035.6699401792
456,1,502719.51362318906,1046159.4231516846
457,1,502525.6741209995,1046259.4885641902
458,1,502483.57341437245,1046348.7185465187
459,1,502337.7251477671,1046100.7310894992
460,1,502278.0045468362,1046173.1982675678
461,1,502066.071124633,1045987.3258013496
462,1,502111.107807691,1045904.0115206296
463,1,499276.9778720694,1043819.0708927675
464,1,499444.881009512,1043976.334428378
465,1,499591.2444644681,1044116.8370040857
466,1,498924.0542313913,1044204.6035686213
467,1,499091.4673149623,1044348.554653799
468,1,499242.72558032,1044486.5908190791
469,1,500413.1192573788,1044197.6887193762
470,1,500653.9507548964,1044403.2722451459
471,1,500949.60220940784,1044653.2284570036
472,1,495176.1957312335,1030610.0227186438
473,1,495189.8941041955,1030508.957105575
474,1,494891.68212734116,1030513.9251282277
475,1,494891.6963924857,1030622.3839655136
476,1,494635.5972467757,1030626.855448117
477,1,494385.7388895265,1033150.5326182994
478,1,494152.1744537989,1033118.0294733883
479,1,494294.63581804105,1032949.8968065395
480,1,494614.3028433562,1032437.1359718177
481,1,494863.04715823545,1032446.9621172162
482,1,495042.28273059457,1032627.8680220905
483,1,495197.501513821,1032627.8484791474
484,1,482623.7364137455,972834.2701775043
485,1,482683.02733905567,972725.7890795387
486,1,483397.649137977,973047.4122370306
487,1,483469.71151626925,972988.2253700288
488,1,483322.15110303956,973098.712909835
489,1,483232.92380172666,973152.9772089572
490,1,483134.8725194377,973213.6540920542
491,1,483045.6024636263,973162.9135734612
492,1,483137.76694457565,973096.8160836487
493,1,483264.73822642735,973004.5765829519
494,1,481010.2121533017,973554.2445685058
495,1,481044.4948978666,973459.5760411583
496,1,481080.7463427917,973380.1891142791
497,1,481149.9497511041,973511.2908105365
498,1,481190.61114480696,973424.0142360876
499,1,481120.0012607561,973433.9062236606
500,1,481089.63476459385,973514.2763787099
501,1,481093.4128545589,973198.7656004811
502,1,481311.5894340792,973104.5062679191
503,1,481328.30377127125,973195.7004977248
504,1,481374.8446448809,973095.6039144035
505,1,481416.9776424629,973007.340967211
506,1,481476.7508908885,972888.5052054113
507,1,481394.88324452017,972947.2070529411
508,1,480579.99159480137,973214.2870682029
509,1,480603.9737850812,973115.6791717455
510,1,476498.90783320856,973841.5184533242
511,1,476564.14527318854,973872.5392425744
512,1,476545.88875363243,973674.8629906096
513,1,476528.12578598206,976058.9458943441
514,1,476428.1166777002,976096.9630337375
515,1,479634.87544250785,977850.7629709494
516,1,479790.794999282,977842.7980131553
517,1,479924.65430756594,977843.7181699376
518,1,479936.0625833648,974098.5148051556
519,1,479956.11033963045,973980.682017349
520,1,478976.9501509174,974200.0555102322
521,1,478986.7167271363,974120.187176418
522,1,479968.67297296255,955284.8606407635
523,1,480074.1575584315,955300.0927512421
524,1,479365.4810164394,952770.4682577817
525,1,479301.7106196936,952791.6976645486
526,1,479510.2535696152,952850.7529766872
527,1,479568.07713712094,952707.2681230403
528,1,479664.1361748708,950461.7061783815
529,1,479617.96803109173,950364.1188498253
530,1,479704.3555951804,950433.0940852772
531,1,479704.29889158,950315.2724080235
532,1,479261.77618684457,950404.7166973834
533,1,479141.96899928455,950225.3318033807
534,1,479081.1123266523,950193.3183745337
535,1,479092.84325599036,950103.0975937031
536,1,478827.24590301415,949796.1047892983
537,1,478836.0389035907,949718.7028440147
538,1,478884.5641639664,949619.0970020867
539,1,478303.24047530623,950780.8484113397
540,1,478706.6613672767,950999.525026102
541,1,478748.86184643203,951009.8562679589
542,1,487051.29020034283,948732.3882412153
543,1,487226.47015358147,948771.2800071131
544,1,486931.0401406225,948614.1110433381
545,1,487109.64650298347,948623.9156925703
546,1,487315.7207240161,948602.1623845926
547,1,487366.7803344463,948702.7141646001
548,1,486407.9166787381,948394.4088005347
549,1,486486.90181624884,948353.9594427843
550,1,486546.2639848256,948325.3478997792
551,1,482374.22870025155,949865.9558276521
552,1,482384.4575445524,949686.5079020945
553,1,482461.9977319484,949725.9137705817
554,1,482581.04052129504,950461.8792785885
555,1,482661.51062621473,950471.2126801686
556,1,493326.7871438073,951004.5335387682
557,1,493416.082161173,950995.1529556694
558,1,497606.8608385865,954906.4704208644
559,1,497666.22219465696,954896.6075507774
560,1,498497.80741173006,955672.514439794
561,1,498565.50885376055,955692.2311298344
562,1,497004.67535865767,958601.8632363199
563,1,497261.23937035614,958691.0745207497
564,1,497352.4854673633,958751.211866835
565,1,497101.8175797772,958791.1596554696
566,1,496409.67955607054,959097.3523104785
567,1,496450.3956869682,959107.7013565204
568,1,498535.783535088,961412.7394089993
569,1,498616.2281459392,961402.877103619
570,1,496549.31826349115,963010.598551998
571,1,496609.16486517835,963080.5965494377
572,1,496976.5366089577,962922.3222076762
573,1,497122.7103656631,962990.3428426763
574,1,495680.0733537045,962236.2109059541
575,1,495620.2543094677,962454.606486348
576,1,495414.2354300204,962395.9642619335
577,1,490105.14716060593,963052.0562419911
578,1,490116.41482422495,962993.8820626007
579,1,491222.9276046902,962733.8341952559
580,1,491263.9694224215,961969.2158540004
581,1,491302.2376818565,962009.1390999758
582,1,485432.9759579179,962586.5780836846
583,1,485552.1725242565,962597.3820909588
584,1,482747.11957046366,965318.2224258565
585,1,482825.1293586221,965377.3477469692
586,1,488370.9183284727,965436.5529189596
587,1,488417.04477941006,965515.9097402134
588,1,487133.0430567977,965676.9994092748
589,1,487241.9114749041,965626.1888678087
590,1,487348.82128339895,965585.2388101161
591,1,487133.3574741647,965109.0865776222
592,1,487203.9827294078,965098.7121762406
593,1,488248.9061583713,965843.2955301413
594,1,488496.11711395055,965900.4118889279
595,1,488528.0228840429,965992.5902612872
596,1,496925.1853156413,964966.7077677584
597,1,509368.7826459458,955256.4755661145
598,1,509395.7479078665,955333.3860030378
599,1,509424.7100920262,955255.9951160739
600,1,508338.0894502145,957532.3333372008
601,1,508427.87118239864,957489.9552668501
602,1,507619.4282829691,957450.3620982901
603,1,507676.341122581,957410.441338128
604,1,507450.1995773234,957359.6238193512
605,1,507292.7517337262,957223.0414053997
606,1,509436.8573204987,957955.5413977137
607,1,509556.04481651494,958035.9238052261
608,1,511649.8641356459,957617.42338192
609,1,511737.19366900896,957584.4182713263
610,1,511818.6595427357,957470.0703484215
611,1,511892.2508854668,957446.9212371121
612,1,512113.48558782745,957482.4790849786
613,1,510337.7180568059,959154.1834453518
614,1,510464.78800830705,959079.2824262888
615,1,511557.8056311324,960558.998355226
616,1,513694.60669762245,960385.6235665682
617,1,513736.33300219127,960290.9853594943
618,1,507164.1838608455,954581.6491117814
619,1,507066.52350917907,954767.4847309736
620,1,506301.25172854547,954379.8833470407
621,1,507822.0170002501,954899.7364723268
622,1,507967.72352480976,954900.2568585498
623,1,515606.2051183276,963010.9172232802
624,1,515217.56640148954,963454.4550134108
625,1,515260.6820454439,963585.1104545319
626,1,509183.82869127323,968611.7149026789
627,1,509235.83345076913,968527.4268928804
628,1,508252.650955367,962899.8606961372
629,1,508703.9125388334,962896.0088041371
630,1,513730.92125019606,960339.2954967933
631,1,511557.8061774495,960557.0264414874
632,1,510393.636151647,959170.4655924623
633,1,509130.59810540813,958644.1631834584
634,1,509213.0242459107,958582.5590542507
635,1,516375.01529222593,963760.0492574499
636,1,516530.50827694417,963742.3635057326
637,1,516890.92105822905,963986.0405767866
638,1,516975.86207216047,963774.5866675867
639,1,517135.0646254262,964277.4918644263
640,1,517223.40582821553,964147.8745553427
641,1,516546.8583980995,964562.6890436544
642,1,517159.5284557413,964423.9171275632
643,1,517275.25280154194,964495.9402242237
644,1,516602.0782554085,966300.4673389271
645,1,514455.19793865207,965263.4190403644
646,1,514662.1615066007,965309.8317544209
647,1,514299.73338269367,965218.011033802
648,1,513147.2342616896,964853.8109709782
649,1,519442.02698217647,972191.3580425584
650,1,521866.44583667617,971425.9841465126
651,1,521912.6172524639,971287.4803798941
652,1,522135.6317669935,971509.9348949584
653,1,522063.92817586474,971706.1038131767
654,1,522092.79171680665,971836.7598484901
655,1,523186.7391344417,971195.9889788637
656,1,522939.0309427736,971291.9822671178
657,1,525985.822772386,970661.7832465622
658,1,525627.94217386,970467.3237635329
659,1,529126.3788554985,972816.7478098186
660,1,529029.3428322171,972730.406787835
661,1,529208.4959932474,972503.2669920507
662,1,526091.3999339337,975087.3742541189
663,1,526093.9300018855,974964.1295373461
664,1,526100.852989372,974872.9316589999
665,1,526301.7621649584,975090.9592776126
666,1,526536.0224271043,975295.2058971786
667,1,529366.0580526362,975732.4386949355
668,1,528356.6561135217,976100.9758828572
669,1,528331.1790838975,976070.3931377949
670,1,532338.7404364697,974912.369025165
671,1,532254.7650899075,975069.0730621389
672,1,535143.2802618308,978181.7106150546
673,1,535343.2576949457,978269.6348534862
674,1,536788.159402126,981093.7715712574
675,1,536849.2439080596,981317.6445638519
676,1,535530.800276778,983069.05741695
677,1,535650.6451517226,982818.229743161
678,1,535696.3219470929,982725.0944516377
679,1,537912.0442469692,985690.9641718505
680,1,538031.6229429115,985732.9802787398
681,1,538189.2257623322,986002.795113318
682,1,539541.3913388614,987411.0924376044
683,1,539367.903220453,987360.6383476802
684,1,538780.3914512182,987601.6392417698
685,1,538748.6155716132,987509.419103091
686,1,539175.6790283513,988942.9622444367
687,1,539229.498209055,989049.0080451269
688,1,539150.7560959908,988863.0731285303
689,1,539512.0683983788,989329.79643945
690,1,537371.9208831397,989286.8459102244
691,1,539957.7114056449,991753.302887633
692,1,540029.905886513,991611.8848064968
693,1,540927.4024747097,992095.4268680314
694,1,541065.375965944,991861.3940520823
695,1,539770.2717763291,991952.780822408
696,1,537740.4399618399,990977.6626271609
697,1,537817.9182512511,990944.7044641174
698,1,543325.8186793481,996149.3817298118
699,1,508483.0955680256,968142.7413581847
700,1,503455.1797779373,967406.98388042
701,1,503238.89845696517,967331.5405694087
702,1,503209.9823028363,967069.7663317852
703,1,503170.25028628507,967141.2452616921
704,1,501616.9599237509,968016.6867560393
705,1,494544.9990694722,965684.7295727744
706,1,490048.6554573323,964748.9035660482
707,1,490171.27466592845,964746.4094716405
708,1,491194.823320663,964362.6421591884
709,1,490580.159383853,963974.8024600993
710,1,481833.36258538807,964187.2216196245
711,1,481511.09514024603,964148.418275605
712,1,484686.1744008149,965895.2346525089
713,1,481819.4299003781,955846.5062619724
714,1,481900.85576817027,955820.3431673612
715,1,481334.3431239911,956075.9545321785
716,1,497670.6254001978,963476.878143058
717,1,497360.1266987956,963221.0409371279
718,1,492263.8714338737,963255.1990407251
719,1,490793.61317610356,964387.3780719261
720,1,506468.3457514546,968317.3852158629
721,1,504949.4022192184,968831.3534462256
722,1,522851.8789254624,975456.1689979389
723,1,521041.5584880671,976279.470886693
724,1,521271.5468379013,976247.052506392
725,1,520369.0858097031,977690.5450479027
726,1,520288.5984201615,977839.3863634465
727,1,520199.802359659,977934.9814344479
728,1,520164.482267804,977968.9799483606
729,1,518302.93776133156,975289.7264614331
730,1,518230.3820016033,975251.7344925258
731,1,518176.41471449065,975315.3054065673
732,1,518286.856533988,975063.9330093875
733,1,502478.6624487281,959798.2854628323
734,1,494878.0397156117,961809.3827553849
735,1,495768.2783264169,961384.3357908367
736,1,483544.7174942978,954339.7456602949
737,1,484323.46071805654,954760.4507469566
738,1,484174.8135998562,954770.8590611768
739,1,483615.5441371886,954800.6523217724
740,1,483381.5400525458,954827.858110747
741,1,480332.2894921859,954424.9336974184
742,1,479504.3932429176,953912.6317160038
743,1,482792.55727864034,958955.3125583912
744,1,489740.92894091073,955971.0077125306
745,1,491136.4883232164,955273.6199637955
746,1,494612.2936918762,958879.6493852052
747,1,494503.9074491603,959068.4738650776
748,1,494583.8831958022,959198.1165014923
749,1,485381.9152771174,962449.5477009489
750,1,510178.1379530332,963797.5087561875
751,1,484497.2563497863,1026664.9086480828
752,1,484558.476537916,1026676.2232408173
753,1,484608.9215652783,1026684.5842108842
754,1,484489.87869642733,1026585.0463788472
755,1,484568.23494952655,1026585.0152894373
756,1,484627.4967234772,1026597.3167569161
757,1,484500.13140466524,1026505.6700971083
758,1,484569.1831882052,1026506.1357065426
759,1,484620.6080818723,1026514.98930163
760,1,484500.0955462955,1026415.4520190642
761,1,484570.616870711,1026416.4100444434
762,1,484628.41282279167,1026436.6000162641
763,1,484510.35204541846,1026345.4426514629
764,1,484568.1411122349,1026347.8847180294
765,1,484619.0570429597,1026307.4390164529
776,1,484469.5177524383,1028334.2017890029
777,1,484719.7566007159,1028333.6097557563
778,1,485007.70571878646,1028340.8927151316
779,1,485271.65638964804,1028340.7919458699
780,1,483739.7208776969,1026833.3286010126
781,1,483909.1739931229,1026854.4570835594
782,1,484057.07889879553,1026875.1021118682
783,1,483829.96284552873,1028332.983230571
784,1,483948.9692272753,1028352.6537998881
785,1,484065.523531133,1028363.9448098819
786,1,484243.7882664822,1028394.4379656193
787,1,484342.71618495305,1028413.6248709111
788,1,484492.11095024424,1028501.8112611249
789,1,484529.4161450941,1028722.6584294895
790,1,484562.3199239108,1028959.2832590145
791,1,484863.4830073831,1028958.178917473
792,1,484824.70159093686,1028713.668224333
793,1,484784.93722081324,1028461.2700492991
794,1,485191.0941956602,1028968.8987231372
795,1,485288.5285065625,1028928.4361211202
796,1,485161.1544513179,1028789.9527595985
797,1,485258.0996706808,1028749.983273128
798,1,485121.88336023636,1028541.0050440842
799,1,485200.6955547284,1028462.5887224106
800,1,483849.32854145137,1027796.5960118541
801,1,484104.4851157343,1027837.9026526316
802,1,484303.31986197183,1027867.8947238304
803,1,487742.2524459549,1028462.1982719318
804,1,487775.1088137706,1028609.5934392961
805,1,487835.9126010958,1028868.3967759697
806,1,487876.1140283762,1029016.7757444984
807,1,488246.81062966865,1029007.2950662482
808,1,488184.05398825184,1028758.3515968128
809,1,488120.8073113428,1028510.8873849503
810,1,488208.45765464776,1028490.154943098
811,1,488300.02600375423,1028470.4075117101
812,1,488289.3276234153,1028719.8661620123
813,1,488378.93637754256,1028699.1335081653
814,1,488357.96560681955,1028987.5418391646
815,1,488445.6182150484,1028977.6558048527
816,1,487877.28104931826,1028047.0542708782
817,1,488072.1898220173,1028063.7558975597
818,1,488299.41982990125,1028082.9137455139
819,1,488486.98101040086,1028094.1967110565
820,1,487639.4723294096,1027100.0860870844
821,1,487804.5081345916,1027101.02008271
822,1,487932.3279879271,1027110.8401861379
823,1,488091.4896541075,1027120.1581237669
824,1,488259.9530781945,1027120.1070105857
825,1,487429.9873375861,1025937.6719667668
826,1,487620.00436467543,1025938.1042068604
827,1,487803.6579143602,1025948.3992476924
828,1,487923.64229085384,1025946.882943061
829,1,487365.76830604795,1025740.4949566547
830,1,487612.1052316304,1025738.4440057013
831,1,487845.2205020341,1025740.3426800496
832,1,488739.7223758913,1024884.2366680516
833,1,488731.84034194687,1024724.5089116065
834,1,489171.1828382564,1024859.464969016
835,1,489277.94630228746,1024854.0125831132
836,1,489157.4276241746,1024707.1336839733
837,1,489262.7208998619,1024696.7517311982
838,1,489104.61774935696,1025004.9166805029
839,1,489105.65872167685,1025225.2846830238
840,1,488533.7692923531,1024000.8515951609
841,1,488580.4356284864,1024477.5629394108
842,1,488266.96204751835,1022738.3740793426
843,1,488512.82680063206,1022731.8922363556
844,1,487972.9855974365,1022374.1411308029
845,1,488235.8087458512,1021747.9597818436
846,1,488526.74167357205,1021746.8875200443
847,1,488772.61507952673,1021748.7882639577
848,1,492571.26002711296,1028747.899712536
849,1,493008.0693632059,1028739.4378606961
850,1,493529.645669783,1034895.8708762038
851,1,493643.72904773604,1034906.6978672941
852,1,493065.5192859577,1035085.2617647776
853,1,493302.0066773781,1035095.5729914277
854,1,493565.91204470006,1035102.9231157928
855,1,493814.1500023793,1035113.2355197723
856,1,490341.8118084498,1035243.6049837029
857,1,490369.7451247769,1035344.6622620102
858,1,489731.7500059672,1035245.2411928267
859,1,489800.2961918491,1035244.7300512122
860,1,489889.4164587353,1035283.1603588107
861,1,490628.1171312792,1034747.0873261752
862,1,490619.71668055595,1034430.0928587206
863,1,496982.17546212766,1037657.211212012
864,1,496569.97030483326,1037946.6345825644
865,1,496666.8814079683,1037644.912260858
866,1,496732.46941722825,1037450.6660760916
867,1,498759.8208676231,1036442.86345895
868,1,496439.5654690692,1036037.7649247454
869,1,496559.04262543266,1036187.1318927074
870,1,496569.7997300581,1036027.4002248907
871,1,496575.66521447373,1035916.9686033331
872,1,496605.9934239431,1035604.4065056276
873,1,496438.07824299164,1035838.1016879963
874,1,497181.828308909,1036315.260400056
875,1,497199.9278719178,1036098.3408338515
876,1,496832.1391229873,1034935.8850012986
877,1,496829.184913199,1034734.7430012668
878,1,496822.3146885516,1034545.9262338487
879,1,496456.5316225171,1034182.127263327
880,1,496478.5457498799,1033971.1231731386
881,1,496505.9455699459,1033754.2026873117
882,1,496664.6315687532,1034268.3829894342
883,1,496678.3284257438,1034119.9901547224
884,1,496693.9840443524,1033973.0761555
885,1,496715.5155163146,1033827.6406613541
886,1,496741.0053693557,1034170.763365026
887,1,496763.5083364551,1033931.6586603238
888,1,497325.1855547868,1034924.5088548679
889,1,497168.5066447242,1034917.6180692838
890,1,497299.69557869167,1034498.5623906091
891,1,497471.5560602041,1034528.6235080527
892,1,497473.0397172485,1034754.9084006896
893,1,498026.79688308283,1034647.4031417825
894,1,498029.2359343738,1034469.4316118347
895,1,498381.3025969308,1035084.6738269259
896,1,498391.5600542444,1034495.0506213926
897,1,498895.4050807555,1035211.8486170713
898,1,499220.5107353487,1035232.0535203246
899,1,499665.0823165497,1035253.2459293302
900,1,499240.5545805314,1033682.5681474921
901,1,499511.3230960981,1033681.0847973883
902,1,499325.24763355276,1032883.421291351
903,1,499301.74094056437,1032678.3357392831
904,1,499293.9027946924,1032471.2779539474
905,1,499591.1247809396,1032834.6110555169
906,1,499582.7984358017,1032615.7213195476
907,1,499697.37390890595,1032304.1473942937
908,1,499357.0628107134,1032172.0288892605
909,1,496588.5579583949,1032210.6272330751
910,1,496158.14224861626,1032114.5334541629
911,1,496166.9285699776,1031836.4834024546
912,1,495068.57033141627,1031421.0127212233
913,1,495992.98873245413,1030762.758211295
914,1,495983.65482103167,1030471.3993236722
915,1,495686.4319632927,1030567.5651534577
916,1,495686.4109398301,1030378.2552091315
917,1,495526.25318183925,1030089.8714815758
918,1,495521.32142975094,1029786.6804147986
919,1,495336.7416018875,1030048.4822187581
920,1,495323.97565295745,1029764.0259081
921,1,495328.3609585941,1029582.110420215
922,1,495520.3011578516,1029431.724531131
923,1,495323.4474791709,1029444.0725695879
924,1,495540.88779150334,1029603.2842236655
925,1,496199.57521509874,1030196.7796097458
926,1,496202.0041465465,1029997.6095810237
927,1,496220.09932874766,1029760.477473123
928,1,497495.2812508211,1030404.7181677392
929,1,497489.90968127304,1030634.9469867899
930,1,498779.7153047147,1030756.1617132347
931,1,498785.09093966405,1030412.0513325419
932,1,499488.7587796057,1030565.3570005664
933,1,496378.64635139465,1049397.51519
934,1,496645.90335339337,1049683.9234034487
935,1,496846.5887251695,1049905.2630355845
936,1,496492.26127311436,1050113.3398066908
937,1,496609.713243523,1049996.9812822554
938,1,494962.29661470494,1049978.9224709645
939,1,494830.03294872295,1049108.303047341
940,1,494667.99854970886,1048893.8706232568
941,1,494718.38863124896,1048731.666832858
942,1,495876.39556766785,1048565.8763666243
943,1,495283.70291012584,1048782.371691858
944,1,495506.86098308064,1048543.2401235919
945,1,495717.3132024116,1048455.95506777
946,1,495436.4050318392,1048746.8571728948
947,1,495673.74174345104,1048362.2901391912
948,1,499152.7338403293,1047915.397270573
949,1,498989.2634579666,1048195.4246639701
950,1,494766.8313559723,1045067.1997483723
951,1,495074.26271227427,1045307.7421803998
952,1,491581.54348074686,1046526.5511297159
953,1,491786.58742610493,1046316.488971972
954,1,486221.01541431685,1048385.2381345078
955,1,486524.8423032883,1048041.5085566035
956,1,486369.84523912665,1048489.2077426213
957,1,486632.0845058174,1048189.3708877253
958,1,487342.78742738534,1048245.3306307426
959,1,487669.1357725127,1047887.3058716734
960,1,487088.53986225364,1047587.7538135055
961,1,487243.15083664865,1047413.1799188278
962,1,485293.62740181346,1048694.6954830096
963,1,485611.8675498846,1048960.7943990296
964,1,485196.1893419708,1049856.7356949542
965,1,485483.0901085319,1050104.1117260184
966,1,485366.46018276154,1049723.5597360267
967,1,485645.526789538,1049962.558967919
968,1,485794.3083780856,1049949.1921973547
969,1,485621.4815079965,1049794.9477859808
970,1,485380.60381281236,1049593.4021205357
971,1,483432.64840708417,1049579.4088685582
972,1,483838.84267712134,1049492.959338541
973,1,483465.0982408639,1049918.5795444075
974,1,483746.98260943976,1049853.8751437815
975,1,488999.19810548355,1050316.4034863326
976,1,489150.01004688407,1050559.409387947
977,1,488746.2473981292,1050593.0505776845
978,1,488479.5960871638,1050867.7315694909
979,1,488375.3870622276,1050988.5483757057
980,1,488912.61595669313,1052154.3346206842
981,1,489174.8578664972,1051884.0946772324
982,1,489422.9169865534,1051636.5385850857
983,1,489189.61145854526,1052135.5208408723
984,1,489489.04446203605,1051844.5665106722
985,1,489169.15562385693,1052483.0922140796
986,1,489307.72153663356,1052720.1863926665
987,1,489489.40227072104,1053138.6934794488
988,1,495510.173017762,1051728.510287179
989,1,497189.25715540966,1050828.6244794226
990,1,497311.1128290688,1050698.4637584973
991,1,497560.21672974154,1050538.2220964707
992,1,497740.82407610165,1050724.5648242706
993,1,502642.213026092,1038512.0395627547
994,1,502464.49391622725,1038567.7364029719
995,1,502934.9648064563,1038692.9905099192
996,1,502851.2378866912,1038829.0513029494
997,1,502393.9814439212,1038790.5664348472
998,1,502843.3849254154,1039097.7339332764
999,1,502693.417936298,1041375.3694445179
1000,1,502794.7718586188,1041106.6931591735
1349,0,479714.6253211676,1002913.7039766071
1350,0,479635.15509178746,1002743.6627724776
1351,0,479379.6980169704,1002444.055744253
1352,0,479230.71225984255,1002410.60958481
1353,0,479243.6539072006,1001854.0168742968
1354,0,479415.69363629125,1001926.890448288
1355,0,479412.6315602857,1001690.256767597
1356,0,479591.5341774807,1001767.071487438
1357,0,479674.39757463546,1001860.2043892097
1358,0,479740.68742541265,1002126.8783694617
1359,0,479817.2871867515,1002433.4794699769
1360,0,479614.9690089619,1002557.322747998
1361,0,479475.9455447737,1002837.4124433376
1362,0,479263.74478730996,1002797.0968612896
1363,0,479539.23853249475,1002993.6579053683
1364,0,479628.50403723895,1003153.834129851
1365,0,479532.4603883337,1003153.8832588444
1366,0,479731.4622628217,1003260.7606328487
1367,0,479588.9216899655,1003367.3192049876
1368,0,479592.4455864799,1003550.7098600827
1369,0,479820.8627863128,1003690.6029835711
1370,0,479645.53382672963,1003877.5354622662
1371,0,479496.5792304515,1003893.8804377151
1372,0,479791.71208719333,1004184.1012708277
1373,0,479668.77489429404,1004290.6497402273
1374,0,491830.08067644475,1018095.9442293589
1375,0,491757.1697550757,1018448.9416673306
1376,0,491452.6044790309,1018942.4917713036
1377,0,491532.1381331535,1019789.4351903704
1378,0,491783.9566208431,1020056.0905327942
1379,0,491565.53128255374,1020189.737809815
1380,0,493672.0451334498,1019322.16843088
1381,0,494182.43666394526,1019342.3021840989
1382,0,495056.8555380181,1020115.6868690071
1383,0,495143.14560909965,1020795.5123282002
1384,0,491757.68498022284,1020903.0571152953
1385,0,491969.72192904924,1020683.1384504413
1386,0,492565.8065008852,1020676.1190425345
1387,0,493089.45970634534,1021002.877270673
1388,0,494335.0274438919,1021129.3765712344
1389,0,494871.17888764804,1019809.0696177447
1390,0,493837.4252955769,1018188.753842222
1391,0,494221.8784721342,1017755.3558144415
1392,0,494771.428113618,1017408.7059012487
1393,0,495162.31384754466,1017354.9198382065
1394,0,495281.87339938164,1017675.3497691783
1395,0,494778.33010503865,1017741.9672411063
1396,0,496143.09518153034,1018581.867390074
